Stadt,Temperatur,dataAvailability1,Tageshoechsttemperatur,dataAvailability2,Naechtl. Tiefsttemperatur,dataAvailability3,Frosttage,dataAvailability4,Eistage,dataAvailability5,Niederschlagsmenge,dataAvailability6,Niederschlagstage,dataAvailability7,Sonnenstunden pro Tag,dataAvailability8,Windstaerke,dataAvailability9,Schneetage,dataAvailability10,Schneehoehen,dataAvailability11
Hollfeld,,,,,,,,,,,,,,,,,,,,,,
Holzlar,5.3,0.86,7.8,0.89,2.3,0.96,8.0,0.96,0.0,0.86,42.8,0.75,13.0,0.75,2.3,0.96,12.1,1.0,,,,
Holzminden,,,,,,,,,,,,,,,,,,,,,,
Homberg (Efze),,,,,,,,,,,,,,,,,,,,,,
Homberg (Ohm),3.1,0.86,5.1,0.89,0.8,0.96,13.0,0.96,1.0,0.86,26.6,0.79,14.0,0.79,1.7,0.96,20.3,1.0,,,,
Homburg,,,,,,,,,,,,,,,,,,,,,,
Horb am Neckar,,,,,,,,,,,,,,,,,,,,,,
Hoexter,3.5,0.82,5.6,0.86,0.9,0.93,12.0,0.93,0.0,0.82,49.5,0.68,14.0,0.68,2.4,0.93,15.3,1.0,,,,
Hoyerswerda,4.7,0.82,7.7,0.86,1.4,0.96,7.0,0.96,0.0,0.82,39.6,0.75,15.0,0.75,2.6,0.96,15.1,1.0,,,,
Hunsrueck,3.2,0.86,5.1,0.89,1.0,0.96,14.0,0.96,0.0,0.86,61.6,0.79,13.0,0.79,1.9,0.96,20.0,1.0,,,,
Husum,,,,,,,,,,,,,,,,,,,,,,
Ibbenbueren,,,,,,,,,,,,,,,,,,,,,,
Idar-Oberstein,3.4,0.75,5.7,0.79,1.3,0.96,11.0,0.96,0.0,0.75,110.1,0.75,14.0,0.75,,,16.4,1.0,2.0,0.06,3.5,0.06
Illertissen,,,,,,,,,,,,,,,,,,,,,,
Illesheim,,,6.5,0.93,,,,,,,,,,,,,15.7,1.0,,,,
Ingelheim,,,,,,,,,,,,,,,,,,,,,,
Ingolstadt,4.5,0.96,7.8,0.96,1.0,1.0,10.0,1.0,0.0,0.96,,,,,,,13.9,1.0,,,,
Iserlohn,,,,,,,,,,,,,,,,,,,,,,
Itzehoe,4.0,0.89,6.2,0.89,1.4,1.0,7.0,1.0,0.0,0.89,105.1,0.89,20.0,0.89,1.8,1.0,13.6,1.0,,,,
Jagel,3.4,1.0,5.9,1.0,0.9,1.0,12.0,1.0,0.0,1.0,52.2,0.75,15.0,0.75,,,21.1,1.0,1.0,0.03,1.0,0.03
Jena,,,,,,,,,,,,,,,,,,,,,,
Jever,,,,,,,,,,,,,,,,,,,,,,
Juehnde,,,,,,,,,,,,,,,,,,,,,,
Juist,,,,,,,,,,,,,,,,,,,,,,
Juelich,,,,,,,,,,,,,,,,,,,,,,
Kaisersbach,3.4,0.82,6.1,0.86,0.6,0.96,13.0,0.96,0.0,0.82,98.5,0.79,13.0,0.79,1.5,0.93,9.0,1.0,,,,
Kaiserslautern,,,6.5,0.93,,,,,,,,,,,,,13.2,1.0,,,,
Kaltennordheim,,,,,,,,,,,,,,,,,,,,,,
Kamenz,,,,,,,,,,,,,,,,,,,,,,
Kap Arkona,3.2,1.0,4.8,1.0,1.6,1.0,7.0,1.0,0.0,1.0,30.1,1.0,16.0,1.0,3.3,1.0,29.0,1.0,,,,
Kappeln,,,,,,,,,,,,,,,,,,,,,,
Karlsruhe,,,,,,,,,,,,,,,,,,,,,,
Karlstadt,,,,,,,,,,,,,,,,,,,,,,
Kassel,,,,,,,,,,,,,,,,,,,,,,
Katensen,,,,,,,,,,,,,,,,,,,,,,
Kaufbeuren,,,,,,,,,,,,,,,,,,,,,,
Kelheim,,,,,,,,,,,,,,,,,,,,,,
Kempten,3.3,1.0,6.3,1.0,0.2,1.0,14.0,1.0,0.0,1.0,103.2,1.0,20.0,1.0,2.3,1.0,9.8,1.0,15.0,0.51,4.5,0.51
Kiel,3.9,1.0,6.1,1.0,1.6,1.0,6.0,1.0,0.0,1.0,85.5,1.0,21.0,1.0,1.8,1.0,15.5,1.0,1.0,0.03,1.0,0.03
Kieler Bucht,,,,,,,,,,,,,,,,,,,,,,
Kiel Leuchtturm,3.0,0.93,5.3,0.93,0.7,1.0,13.0,1.0,0.0,0.93,,,,,,,32.6,1.0,,,,
Kirchheimbolanden,,,,,,,,,,,,,,,,,,,,,,
Kirchheim unter Teck,,,,,,,,,,,,,,,,,,,,,,
Kirnitzschtal,3.5,0.86,6.0,0.89,0.9,0.96,11.0,0.96,1.0,0.86,54.6,0.75,15.0,0.75,2.0,0.96,15.3,1.0,2.0,0.06,3.5,0.06
Kitzingen,,,,,,,,,,,,,,,,,,,,,,
Kleve,,,,,,,,,,,,,,,,,,,,,,
Klippeneck,1.6,0.86,3.4,0.89,-0.5,0.96,18.0,0.96,6.0,0.86,47.7,0.75,13.0,0.75,1.7,0.96,20.4,1.0,,,,
Koblenz,5.3,0.75,7.9,0.79,2.8,0.96,7.0,0.96,0.0,0.75,,,,,,,8.6,1.0,,,,
Koeln,4.8,1.0,7.7,1.0,1.9,1.0,8.0,1.0,0.0,1.0,66.5,1.0,17.0,1.0,2.1,1.0,14.2,1.0,,,,
Konstanz,5.1,1.0,7.6,1.0,2.6,1.0,3.0,1.0,0.0,1.0,80.6,1.0,16.0,1.0,1.9,1.0,11.8,1.0,3.0,0.1,2.7,0.1
Korbach,,,,,,,,,,,,,,,,,,,,,,
Koesching,,,,,,,,,,,,,,,,,,,,,,
Koethen,,,,,,,,,,,,,,,,,,,,,,
Kraichgau,,,,,,,,,,,,,,,,,,,,,,
Krefeld,,,,,,,,,,,,,,,,,,,,,,
Krombachtalsperre,,,,,,,,,,,,,,,,,,,,,,
Kronach,,,,,,,,,,,,,,,,,,,,,,
Krumbach,,,,,,,,,,,,,,,,,,,,,,
Kulmbach,,,,,,,,,,,,,,,,,,,,,,
Kuenzelsau,,,,,,,,,,,,,,,,,,,,,,
Kusel,,,,,,,,,,,,,,,,,,,,,,
Kyritz,4.3,0.82,6.8,0.86,1.4,0.96,11.0,0.96,0.0,0.82,34.3,0.75,16.0,0.75,2.7,0.93,17.2,1.0,,,,
Laage,3.3,1.0,5.4,1.0,1.3,1.0,11.0,1.0,0.0,1.0,26.5,0.75,15.0,0.75,,,16.7,1.0,1.0,0.03,1.0,0.03
Lahr/Schwarzwald,6.0,1.0,8.7,1.0,3.3,1.0,4.0,1.0,0.0,1.0,52.2,1.0,17.0,1.0,1.7,1.0,15.7,1.0,,,,
Lampertheim,,,,,,,,,,,,,,,,,,,,,,
Landau,,,,,,,,,,,,,,,,,,,,,,
Landkreis Donau-Ries,3.8,0.86,6.5,0.89,0.9,0.96,13.0,0.96,0.0,0.86,21.8,0.79,13.0,0.79,1.5,0.96,17.2,1.0,,,,
Landkreis Emsland,4.6,0.82,7.1,0.86,1.8,0.96,9.0,0.96,0.0,0.82,34.1,0.72,13.0,0.72,3.1,0.96,13.1,1.0,,,,
Landsberg,3.5,1.0,6.6,1.0,0.4,1.0,14.0,1.0,0.0,1.0,42.8,0.75,15.0,0.75,,,19.0,1.0,10.0,0.34,4.4,0.34
Landshut,,,,,,,,,,,,,,,,,,,,,,
Langen,,,,,,,,,,,,,,,,,,,,,,
Langeoog,,,,,,,,,,,,,,,,,,,,,,
Lauf an der Pegnitz,,,,,,,,,,,,,,,,,,,,,,
Lauterbach,,,,,,,,,,,,,,,,,,,,,,
Lautertal,3.1,0.86,5.3,0.89,0.9,0.96,12.0,0.96,0.0,0.86,39.8,0.75,15.0,0.75,1.3,0.96,16.0,1.0,8.0,0.27,1.4,0.27
Lechfeld,3.4,1.0,6.7,1.0,0.1,1.0,14.0,1.0,0.0,1.0,37.4,0.75,14.0,0.75,,,16.9,0.96,8.0,0.27,3.9,0.27
Leck,3.9,0.89,6.2,0.89,1.1,1.0,9.0,1.0,0.0,0.89,28.2,0.82,13.0,0.82,2.8,1.0,19.4,1.0,,,,
Leer,,,,,,,,,,,,,,,,,,,,,,
Leipzig,4.5,0.82,7.4,0.86,1.4,0.96,10.0,0.96,0.0,0.82,41.1,0.75,14.0,0.75,2.0,0.96,10.9,1.0,3.0,0.1,1.3,0.1
Lenggries,,,,,,,,,,,,,,,,,,,,,,
Lennestadt,,,,,,,,,,,,,,,,,,,,,,
Leutkirch im Allgaeu,2.5,0.79,5.5,0.82,-0.1,0.96,14.0,0.96,0.0,0.79,57.1,0.65,12.0,0.65,2.3,0.89,14.6,1.0,12.0,0.41,5.2,0.41
Leverkusen,,,,,,,,,,,,,,,,,,,,,,
Lichtenfels,,,,,,,,,,,,,,,,,,,,,,
Limburg,,,,,,,,,,,,,,,,,,,,,,
Lindau,,,,,,,,,,,,,,,,,,,,,,
Lippstadt,,,,,,,,,,,,,,,,,,,,,,
Loeningen,,,,,,,,,,,,,,,,,,,,,,
Loerrach,,,,,,,,,,,,,,,,,,,,,,
Lorup,,,,,,,,,,,,,,,,,,,,,,
Luebbecke,,,,,,,,,,,,,,,,,,,,,,
Luebben,,,,,,,,,,,,,,,,,,,,,,
Luebeck,3.5,1.0,5.9,1.0,1.1,1.0,11.0,1.0,0.0,1.0,63.4,0.79,19.0,0.79,1.7,1.0,14.3,1.0,1.0,0.03,3.0,0.03
Luebecker Bucht,,,,,,,,,,,,,,,,,,,,,,
Luechow,4.0,1.0,6.4,1.0,1.6,1.0,11.0,1.0,0.0,1.0,39.3,1.0,19.0,1.0,2.5,1.0,14.4,1.0,,,,
Luckenwalde,,,,,,,,,,,,,,,,,,,,,,
Ludwigsburg,5.6,0.86,8.2,0.89,2.9,0.96,4.0,0.96,0.0,0.86,25.4,0.75,9.0,0.75,1.8,0.96,13.0,1.0,,,,
Ludwigshafen,,,,,,,,,,,,,,,,,,,,,,
Ludwigslust,,,,,,,,,,,,,,,,,,,,,,
Lueneburg,,,,,,,,,,,,,,,,,,,,,,
Lueneburger Heide,3.2,1.0,5.9,1.0,0.5,1.0,13.0,1.0,0.0,1.0,50.0,0.75,15.0,0.75,,,16.7,1.0,2.0,0.06,1.5,0.06
Luenen,,,,,,,,,,,,,,,,,,,,,,
Magdeburg,4.6,1.0,7.3,1.0,1.9,1.0,10.0,1.0,0.0,1.0,22.5,1.0,16.0,1.0,2.3,1.0,12.3,1.0,1.0,0.03,1.0,0.03
Maehringen,3.3,0.86,6.1,0.89,0.4,0.96,15.0,0.96,0.0,0.86,33.8,0.79,13.0,0.79,,,,,,,,
Mainz,,,,,,,,,,,,,,,,,,,,,,
Mannheim,5.4,1.0,8.3,1.0,2.6,1.0,8.0,1.0,0.0,1.0,53.6,1.0,17.0,1.0,1.6,1.0,14.7,1.0,3.0,0.1,1.0,0.1
Marburg,,,,,,,,,,,,,,,,,,,,,,
Marienberg,1.5,0.86,3.7,0.89,-0.9,0.96,17.0,0.96,2.0,0.86,44.0,0.75,15.0,0.75,1.8,0.96,14.2,1.0,,,,
Marienleuchte,3.6,0.75,5.4,0.79,1.8,0.96,7.0,0.96,0.0,0.75,,,,,,,24.2,1.0,,,,
Marktoberdorf,,,,,,,,,,,,,,,,,,,,,,
Marl,,,,,,,,,,,,,,,,,,,,,,
Marnitz,3.4,0.96,5.8,0.96,1.3,1.0,10.0,1.0,0.0,0.96,64.6,0.96,21.0,0.96,2.3,1.0,14.3,1.0,,,,
Mauth,,,,,,,,,,,,,,,,,,,,,,
Mayen,,,,,,,,,,,,,,,,,,,,,,
Mecklenburger Seenplatte,,,,,,,,,,,,,,,,,,,,,,
Meiningen,2.2,1.0,4.3,1.0,0.1,1.0,13.0,1.0,1.0,1.0,65.2,1.0,21.0,1.0,1.1,1.0,13.8,1.0,11.0,0.37,1.7,0.37
Meißen,,,,,,,,,,,,,,,,,,,,,,
Meitingen,,,,,,,,,,,,,,,,,,,,,,
Melle,,,,,,,,,,,,,,,,,,,,,,
Memmingen,,,,,,,,,,,,,,,,,,,,,,
Meppen,4.1,0.75,6.8,0.79,1.3,0.96,11.0,0.96,0.0,0.75,,,,,2.9,0.96,11.3,1.0,1.0,0.03,1.0,0.03
Merseburg,,,,,,,,,,,,,,,,,,,,,,
Merzig,,,,,,,,,,,,,,,,,,,,,,
Meschede,,,,,,,,,,,,,,,,,,,,,,
Metten,,,,,,,,,,,,,,,,,,,,,,
Mettmann,,,,,,,,,,,,,,,,,,,,,,
Miesbach,,,,,,,,,,,,,,,,,,,,,,
Miltenberg,,,,,,,,,,,,,,,,,,,,,,
Mindelheim,,,,,,,,,,,,,,,,,,,,,,
Minden,,,,,,,,,,,,,,,,,,,,,,
Mittweida,,,,,,,,,,,,,,,,,,,,,,
Moers,,,,,,,,,,,,,,,,,,,,,,
Moenchengladbach,,,7.2,1.0,,,,,,,,,,,,,14.9,1.0,,,,
Morbach,,,,,,,,,,,,,,,,,,,,,,
Mosbach,,,,,,,,,,,,,,,,,,,,,,
Muehldorf am Inn,4.4,0.86,8.0,0.89,0.6,0.96,11.0,0.96,0.0,0.86,49.3,0.75,13.0,0.75,2.3,0.96,13.4,1.0,3.0,0.1,1.0,0.1
Muehlhausen,,,,,,,,,,,,,,,,,,,,,,
Muelheim,,,,,,,,,,,,,,,,,,,,,,
Muellheim,,,,,,,,,,,,,,,,,,,,,,
Muenchen,5.4,0.86,8.4,0.89,2.1,0.96,6.0,0.96,0.0,0.86,45.2,0.75,13.0,0.75,2.1,0.96,14.2,1.0,3.0,0.1,2.7,0.1
Muensingen,,,,,,,,,,,,,,,,,,,,,,
Muenster,4.3,1.0,7.1,1.0,1.6,1.0,11.0,1.0,0.0,1.0,65.7,1.0,18.0,1.0,3.0,1.0,16.5,1.0,5.0,0.17,1.4,0.17
Nauen,,,,,,,,,,,,,,,,,,,,,,
Naumburg,,,,,,,,,,,,,,,,,,,,,,
Nettersheim,,,,,,,,,,,,,,,,,,,,,,
Neubrandenburg,,,,,,,,,,,,,,,,,,,,,,
Neuburg an der Donau,4.1,1.0,7.3,1.0,0.8,1.0,11.0,1.0,0.0,1.0,40.3,0.75,14.0,0.75,,,13.9,1.0,1.0,0.03,3.0,0.03
Neuhuetten,3.2,0.82,5.6,0.86,0.8,0.96,11.0,0.96,0.0,0.82,92.6,0.75,15.0,0.75,1.3,0.96,14.3,1.0,,,,
Neumarkt in der Oberpfalz,2.5,0.93,4.3,0.93,1.1,1.0,8.0,1.0,0.0,0.93,,,,,,,8.4,1.0,,,,
Neumuenster,,,,,,,,,,,,,,,,,,,,,,
Neunkirchen,,,,,,,,,,,,,,,,,,,,,,
Neuostheim/Neuhermsheim,,,7.5,0.93,,,,,,,,,,,,,13.7,1.0,,,,
Neuruppin,3.9,1.0,6.2,1.0,1.7,1.0,10.0,1.0,0.0,1.0,38.6,1.0,20.0,1.0,2.4,1.0,12.9,1.0,,,,
Neuss,,,,,,,,,,,,,,,,,,,,,,
Neustadt an der Aisch,,,,,,,,,,,,,,,,,,,,,,
Neustadt an der Waldnaab,,,,,,,,,,,,,,,,,,,,,,
Neustadt an der Weinstraße,,,,,,,,,,,,,,,,,,,,,,
Neustadt in Holstein,3.8,0.93,5.7,0.93,1.6,1.0,8.0,1.0,0.0,0.93,54.8,0.86,19.0,0.86,1.8,1.0,18.9,1.0,,,,
Neustrelitz,,,,,,,,,,,,,,,,,,,,,,
Neu-Ulm,,,,,,,,,,,,,,,,,,,,,,
Neuwied,,,,,,,,,,,,,,,,,,,,,,
Niederlangen,,,,,,,,,,,,,,,,,,,,,,
Niederstetten,3.1,1.0,5.4,1.0,0.9,1.0,12.0,1.0,0.0,1.0,89.8,0.79,13.0,0.79,,,20.1,1.0,5.0,0.17,3.4,0.17
Nienburg/Weser,,,,,,,,,,,,,,,,,,,,,,
Niesky,,,,,,,,,,,,,,,,,,,,,,
Norddeich,,,,,,,,,,,,,,,,,,,,,,
Norderney,4.5,0.93,6.0,0.93,3.1,0.96,2.0,0.96,0.0,0.93,43.6,0.93,17.0,0.93,3.4,0.93,25.3,1.0,,,,
Norderstedt,,,,,,,,,,,,,,,,,,,,,,
Nordfriesische Inseln,,,,,,,,,,,,,,,,,22.3,1.0,,,,
Nordhausen,,,,,,,,,,,,,,,,,,,,,,
Nordholz,3.7,1.0,5.8,1.0,1.5,1.0,9.0,1.0,0.0,1.0,77.1,0.75,16.0,0.75,,,21.3,1.0,1.0,0.03,1.0,0.03
Nordhorn,,,,,,,,,,,,,,,,,,,,,,
Nordstrand,,,,,,,,,,,,,,,,,,,,,,
Northeim,,,,,,,,,,,,,,,,,,,,,,
Nuerburg,2.5,1.0,4.5,1.0,0.5,1.0,15.0,1.0,1.0,1.0,56.4,1.0,19.0,1.0,2.0,1.0,15.7,1.0,10.0,0.34,5.3,0.34
Nuernberg,4.0,1.0,6.8,1.0,1.2,1.0,10.0,1.0,0.0,1.0,49.4,1.0,16.0,1.0,1.4,1.0,15.5,1.0,1.0,0.03,2.0,0.03
Oberharz,-3.1,1.0,-1.7,1.0,-4.5,1.0,26.0,1.0,21.0,1.0,218.5,1.0,29.0,1.0,1.4,1.0,53.9,1.0,29.0,1.0,38.6,1.0
Oberhausen,,,,,,,,,,,,,,,,,,,,,,
Obersulm,,,,,,,,,,,,,,,,,,,,,,
Oberwiesenthal,,,,,,,,,,,,,,,,,,,,,,
Obhausen,,,,,,,,,,,,,,,,,,,,,,
Odenwald,3.1,0.86,5.0,0.89,0.9,0.96,12.0,0.96,1.0,0.86,67.3,0.75,14.0,0.75,1.6,0.96,18.0,1.0,6.0,0.2,2.7,0.2
Offenbach,4.9,1.0,7.6,1.0,2.1,1.0,9.0,1.0,0.0,1.0,88.3,1.0,16.0,1.0,1.6,1.0,12.4,1.0,8.0,0.27,1.0,0.27
Offenburg,,,,,,,,,,,,,,,,,,,,,,
Öhringen,5.0,1.0,7.4,1.0,2.5,1.0,6.0,1.0,0.0,1.0,102.0,1.0,16.0,1.0,1.5,1.0,15.3,1.0,3.0,0.1,1.0,0.1
Oldenburg,,,,,,,,,,,,,,,,,,,,,,
Olpe,,,,,,,,,,,,,,,,,,,,,,
Oranienburg,,,,,,,,,,,,,,,,,,,,,,
Orsbach,4.1,1.0,6.3,1.0,1.9,1.0,11.0,1.0,0.0,1.0,122.9,1.0,19.0,1.0,2.8,1.0,22.5,1.0,6.0,0.2,2.5,0.2
Oschatz,4.6,0.86,7.6,0.89,1.6,0.96,9.0,0.96,0.0,0.86,43.0,0.75,13.0,0.75,2.3,0.96,16.6,1.0,,,,
Oschersleben,,,,,,,,,,,,,,,,,,,,,,
Osnabrueck,,,,,,,,,,,,,,,,,,,,,,
Osterfeld,4.3,0.89,6.7,0.93,1.6,0.96,11.0,0.96,2.0,0.89,27.3,0.79,14.0,0.79,2.1,0.96,15.1,1.0,,,,
Osterholz,,,,,,,,,,,,,,,,,,,,,,
Osterode am Harz,,,,,,,,,,,,,,,,,,,,,,
Paderborn,4.1,1.0,6.3,1.0,1.9,1.0,11.0,1.0,0.0,1.0,87.8,1.0,18.0,1.0,2.3,1.0,15.1,1.0,,,,
Parchim,,,6.0,0.06,,,,,,,,,,,,,19.3,1.0,,,,
Pasewalk,,,,,,,,,,,,,,,,,,,,,,
Passau,,,,,,,,,,,,,,,,,,,,,,
Peine,,,,,,,,,,,,,,,,,,,,,,
Pellworm,,,,,,,,,,,,,,,,,,,,,,
Perleberg,,,,,,,,,,,,,,,,,,,,,,
Pfaffenhofen an der Ilm,,,,,,,,,,,,,,,,,,,,,,
Pfaelzerwald,2.9,0.86,4.6,0.89,0.9,0.96,15.0,0.96,2.0,0.86,46.8,0.75,13.0,0.75,1.8,0.96,32.5,1.0,2.0,0.06,6.5,0.06
Pfarrkirchen,,,,,,,,,,,,,,,,,,,,,,
Pforzheim,4.9,0.86,8.2,0.89,1.6,0.96,13.0,0.96,0.0,0.86,33.1,0.75,13.0,0.75,1.7,0.96,11.4,1.0,,,,
Pfullendorf,,,,,,,,,,,,,,,,,,,,,,
Philippsthal,,,,,,,,,,,,,,,,,,,,,,
Pinneberg,4.1,0.89,6.4,0.89,1.4,1.0,9.0,1.0,0.0,0.89,78.4,0.82,19.0,0.82,1.9,1.0,14.2,1.0,,,,
Pirmasens,,,,,,,,,,,,,,,,,,,,,,
Pirna,,,,,,,,,,,,,,,,,,,,,,
Plauen,3.1,0.86,5.6,0.89,0.3,0.96,10.0,0.96,1.0,0.86,26.0,0.75,14.0,0.75,1.7,0.82,12.3,1.0,,,,
Plauer See,,,,,,,,,,,,,,,,,,,,,,
Ploen,3.9,0.89,6.0,0.89,1.5,1.0,8.0,1.0,0.0,0.89,62.0,0.82,18.0,0.82,1.7,1.0,17.8,1.0,,,,
Poel,,,,,,,,,,,,,,,,,,,,,,
Potsdam,4.2,1.0,6.8,1.0,1.6,1.0,10.0,1.0,0.0,1.0,45.1,1.0,18.0,1.0,2.4,1.0,18.5,1.0,3.0,0.1,1.3,0.1
Pottenstein,,,,,,,,,,,,,,,,,,,,,,
Prenzlau,3.5,0.82,5.8,0.86,1.2,0.96,12.0,0.96,0.0,0.82,20.4,0.75,15.0,0.75,2.2,0.96,18.8,1.0,,,,
Preußisch Oldendorf,,,,,,,,,,,,,,,,,,,,,,
Pritzwalk,,,,,,,,,,,,,,,,,,,,,,
Pruem,,,,,,,,,,,,,,,,,,,,,,
Quedlinburg,,,,,,,,,,,,,,,,,,,,,,
Querfurt,,,,,,,,,,,,,,,,,,,,,,
Radeberg,,,,,,,,,,,,,,,,,,,,,,
Rahden,,,,,,,,,,,,,,,,,,,,,,
Rastatt,,,,,,,,,,,,,,,,,,,,,,
Rathenow,,,,,,,,,,,,,,,,,,,,,,
Ratingen,,,,,,,,,,,,,,,,,,,,,,
Ratzeburg,,,,,,,,,,,,,,,,,,,,,,
Ratzeburger See,,,,,,,,,,,,,,,,,,,,,,
Ravensburg,,,,,,,,,,,,,,,,,,,,,,
Recklinghausen,,,,,,,,,,,,,,,,,,,,,,
Regensburg,4.2,1.0,7.4,1.0,1.1,1.0,10.0,1.0,0.0,1.0,50.8,1.0,18.0,1.0,1.7,1.0,12.1,1.0,2.0,0.06,1.0,0.06
Rehfelde,,,,,,,,,,,,,,,,,,,,,,
Reinbek,,,,,,,,,,,,,,,,,,,,,,
Reit im Winkl,,,,,,,,,,,,,,,,,,,,,,
Remscheid,,,,,,,,,,,,,,,,,,,,,,
Rendsburg,3.3,1.0,5.1,1.0,1.4,1.0,8.0,1.0,0.0,1.0,,,,,,,17.3,1.0,,,,
Rennsteig,-1.1,0.86,0.3,0.89,-2.7,0.96,24.0,0.96,15.0,0.86,123.8,0.68,19.0,0.68,1.0,0.93,23.5,1.0,,,,
Reutlingen,,,,,,,,,,,,,,,,,,,,,,
Rhede,,,,,,,,,,,,,,,,,,,,,,
Rheinbach,,,,,,,,,,,,,,,,,,,,,,
Rheinstetten,5.7,1.0,8.2,1.0,3.1,1.0,7.0,1.0,0.0,1.0,79.1,1.0,17.0,1.0,1.6,1.0,19.2,1.0,,,,
Rhoen,-0.7,1.0,0.9,1.0,-2.3,1.0,22.0,1.0,16.0,1.0,111.5,1.0,22.0,1.0,1.1,1.0,31.1,1.0,24.0,0.82,8.7,0.82
Ribnitz-Damgarten,,,,,,,,,,,,,,,,,,,,,,
Riedlingen,,,,,,,,,,,,,,,,,,,,,,
Riesa,,,,,,,,,,,,,,,,,,,,,,
Rinteln,,,,,,,,,,,,,,,,,,,,,,
Rosenheim,,,,,,,,,,,,,,,,,,,,,,
Rostock,3.8,1.0,5.7,1.0,2.0,1.0,8.0,1.0,0.0,1.0,45.5,1.0,18.0,1.0,2.5,1.0,18.1,1.0,1.0,0.03,1.0,0.03
Rotenburg,,,,,,,,,,,,,,,,,,,,,,
Roth,3.8,0.86,6.8,0.89,0.6,0.96,11.0,0.96,0.0,0.86,53.5,0.86,14.0,0.86,,,13.0,1.0,1.0,0.03,4.0,0.03
Rothaargebirge,-1.0,1.0,0.3,1.0,-2.4,1.0,22.0,1.0,19.0,1.0,168.0,1.0,20.0,1.0,1.5,1.0,28.8,1.0,26.0,0.89,13.1,0.89
Rottweil,,,,,,,,,,,,,,,,,,,,,,
Ruegen,3.5,0.89,5.5,0.89,1.2,1.0,11.0,1.0,0.0,0.89,36.9,0.82,16.0,0.82,2.5,1.0,17.5,1.0,,,,
Rurtalsperre,,,,,,,,,,,,,,,,,,,,,,
Saalfeld/Saale,,,,,,,,,,,,,,,,,,,,,,
Saarbruecken,4.1,1.0,6.2,1.0,1.9,1.0,10.0,1.0,0.0,1.0,116.6,1.0,18.0,1.0,1.4,0.96,19.8,1.0,,,,
Saarlouis,,,,,,,,,,,,,,,,,,,,,,
Salzgitter,,,,,,,,,,,,,,,,,,,,,,
Salzwedel,,,,,,,,,,,,,,,,,,,,,,
Sangerhausen,,,,,,,,,,,,,,,,,,,,,,
Sankt Peter-Ording,4.2,0.89,5.8,0.89,2.0,1.0,8.0,1.0,0.0,0.89,46.9,0.82,17.0,0.82,3.3,1.0,25.5,1.0,,,,
Sauerland,3.2,0.86,5.2,0.89,0.7,0.96,13.0,0.96,0.0,0.86,78.4,0.79,17.0,0.79,2.2,0.96,15.9,1.0,16.0,0.55,2.1,0.55
Schaalsee,,,,,,,,,,,,,,,,,,,,,,
Schauenburg,3.4,0.86,5.6,0.89,0.9,0.96,11.0,0.96,1.0,0.86,46.3,0.75,18.0,0.75,2.1,0.96,10.8,1.0,,,,
Schkeuditz,4.1,1.0,6.9,1.0,1.4,1.0,11.0,1.0,0.0,1.0,43.6,1.0,16.0,1.0,2.4,1.0,20.6,1.0,3.0,0.1,2.3,0.1
Schleiz,2.3,0.86,4.2,0.89,-0.0,0.96,14.0,0.96,2.0,0.86,24.6,0.75,12.0,0.75,1.8,0.96,17.2,1.0,,,,
Schleswig,3.6,1.0,6.0,1.0,1.3,1.0,10.0,1.0,0.0,1.0,84.8,1.0,18.0,1.0,2.2,0.96,16.0,1.0,1.0,0.03,1.0,0.03
Schloß Holte-Stukenbrock,,,,,,,,,,,,,,,,,,,,,,
Schluechtern,,,,,,,,,,,,,,,,,,,,,,
Schoenebeck,,,,,,,,,,,,,,,,,,,,,,
Schoenefeld,4.2,1.0,6.8,1.0,1.7,1.0,11.0,1.0,0.0,1.0,31.1,0.75,16.0,0.75,2.2,0.96,20.1,1.0,4.0,0.13,1.2,0.13
Schongau,2.6,1.0,5.7,1.0,-0.5,1.0,20.0,1.0,0.0,1.0,49.4,0.75,15.0,0.75,,,20.2,1.0,5.0,0.17,10.4,0.17
Schoenhagen,4.1,0.89,6.1,0.89,1.8,1.0,7.0,1.0,0.0,0.89,32.5,0.82,15.0,0.82,2.4,1.0,21.7,1.0,,,,
Schoensee,,,,,,,,,,,,,,,,,,,,,,
Schorndorf,,,,,,,,,,,,,,,,,,,,,,
Schotten,,,,,,,,,,,,,,,,,,,,,,
Schwabach,,,,,,,,,,,,,,,,,,,,,,
Schwaebische Alb,1.9,0.86,3.9,0.89,-0.4,0.96,18.0,0.96,5.0,0.86,74.0,0.86,15.0,0.86,,,15.2,1.0,,,,
Schwaebisch Hall,,,,,,,,,,,,,,,,,,,,,,
Schwandorf,,,,,,,,,,,,,,,,,,,,,,
Schwarmstedt,,,,,,,,,,,,,,,,,,,,,,
Schwarzenbek,,,,,,,,,,,,,,,,,,,,,,
Schwarzenborn,,,,,,,,,,,,,,,,,,,,,,
Schwarzwald/N,,,,,,,,,,,,,,,,,,,,,,
Schweinfurt,,,,,,,,,,,,,,,,,,,,,,
Schwelm,,,,,,,,,,,,,,,,,,,,,,
Schwerin,3.4,1.0,5.5,1.0,1.4,1.0,10.0,1.0,0.0,1.0,69.0,1.0,21.0,1.0,2.0,1.0,18.1,1.0,,,,
Seehausen,4.5,0.86,7.0,0.89,1.6,0.96,10.0,0.96,0.0,0.86,29.3,0.75,16.0,0.75,2.6,0.96,15.5,1.0,,,,
